created_at,id_str,text,source,retweet_count,favorite_count,geo,coordinates,place,contributors,truncated,user.location,user.followers_count,user.friends_count,sentiment_label,sentiment_score,sentiment_subjt,created_date,created_time,created_dt
Thu Mar 28 14:59:50 +0000 2019,1111281748472676355,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2140,0,,,,,False,,44,236,Neutral,0.1,0.55,2019-03-28,14:59:50,2019-03-28T14:59:50+0000
Thu Mar 28 09:21:05 +0000 2019,1111196502720942081,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2140,0,,,,,False,"Brighton, UK",185,757,Neutral,0.1,0.55,2019-03-28,09:21:05,2019-03-28T09:21:05+0000
Thu Mar 28 09:18:22 +0000 2019,1111195818659213313,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2140,0,,,,,False,,174,408,Neutral,0.1,0.55,2019-03-28,09:18:22,2019-03-28T09:18:22+0000
Thu Mar 28 07:43:48 +0000 2019,1111172020425932800,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2140,0,,,,,False,Uppsala,418,649,Neutral,0.1,0.55,2019-03-28,07:43:48,2019-03-28T07:43:48+0000
Thu Mar 28 07:28:21 +0000 2019,1111168131395813381,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2140,0,,,,,False,,333,1011,Neutral,0.1,0.55,2019-03-28,07:28:21,2019-03-28T07:28:21+0000
Thu Mar 28 02:56:35 +0000 2019,1111099736629657600,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2140,0,,,,,False,PA,66,201,Neutral,0.1,0.55,2019-03-28,02:56:35,2019-03-28T02:56:35+0000
Thu Mar 28 02:01:58 +0000 2019,1111085992297938945,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",2140,0,,,,,False,San Francisco,2204,839,Neutral,0.1,0.55,2019-03-28,02:01:58,2019-03-28T02:01:58+0000
Thu Mar 28 01:47:24 +0000 2019,1111082329227689984,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2140,0,,,,,False,"St Paul, MN",83,204,Neutral,0.1,0.55,2019-03-28,01:47:24,2019-03-28T01:47:24+0000
Wed Mar 27 19:32:33 +0000 2019,1110987993580490753,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2140,0,,,,,False,Ede,243,159,Neutral,0.1,0.55,2019-03-27,19:32:33,2019-03-27T19:32:33+0000
Wed Mar 27 19:04:22 +0000 2019,1110980902274908160,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2140,0,,,,,False,Gressoney Aosta Italy Europe,457,801,Neutral,0.1,0.55,2019-03-27,19:04:22,2019-03-27T19:04:22+0000
Wed Mar 27 18:31:07 +0000 2019,1110972534688829440,@Harry1T6 It’s hard for @AOC to encourage her pals in the Senate to vote “yes” when she was at an airport last week… https://t.co/3aFC7xKUvl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,,,,,True,United States of AMERICA,1659,2427,Neutral,-0.14583333333333334,0.30416666666666664,2019-03-27,18:31:07,2019-03-27T18:31:07+0000
Wed Mar 27 18:25:24 +0000 2019,1110971093685280769,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2140,0,,,,,False,,48,124,Neutral,0.1,0.55,2019-03-27,18:25:24,2019-03-27T18:25:24+0000
Wed Mar 27 15:56:53 +0000 2019,1110933717516800001,@SpaethFlies @flyethiopian Frankly it's a wonder the airplane did not crash although you were in it with all your m… https://t.co/q5eAlbvJ4w,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,,,,,True,"Berlin, Deutschland",136,395,Neutral,0.0,0.0,2019-03-27,15:56:53,2019-03-27T15:56:53+0000
Wed Mar 27 14:54:40 +0000 2019,1110918063296315392,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2140,0,,,,,False,,3505,2827,Neutral,0.1,0.55,2019-03-27,14:54:40,2019-03-27T14:54:40+0000
Wed Mar 27 14:28:41 +0000 2019,1110911521570385920,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2140,0,,,,,False,,275,176,Neutral,0.1,0.55,2019-03-27,14:28:41,2019-03-27T14:28:41+0000
Wed Mar 27 14:06:50 +0000 2019,1110906024314241024,@theluebrecht @JudgeNyNy @mixxedfellow @CarolMJinkins @QasimRashid @AOC I saw “If we dont fix our emissions it’ll b… https://t.co/JDhmzXniRN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,,,,,True,Outside Working,986,1949,Neutral,0.0,0.0,2019-03-27,14:06:50,2019-03-27T14:06:50+0000
Wed Mar 27 12:12:32 +0000 2019,1110877261492817926,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2140,0,,,,,False,,142,1111,Neutral,0.1,0.55,2019-03-27,12:12:32,2019-03-27T12:12:32+0000
Wed Mar 27 11:03:59 +0000 2019,1110860008839921664,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2140,0,,,,,False,Mlade feministke na FB,658,201,Neutral,0.1,0.55,2019-03-27,11:03:59,2019-03-27T11:03:59+0000
Wed Mar 27 09:32:25 +0000 2019,1110836963605659649,"RT @Sustainable2050: Unusual footage of an airplane producing its contrail, from above! 
Also a reminder of the amount of CO2 it emits. Wha…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2140,0,,,,,False,Oxford,2819,5001,Neutral,0.1,0.55,2019-03-27,09:32:25,2019-03-27T09:32:25+0000
